,missing,expected
t_u,0,8753
t_l,0,8753
t_ip_u,0,8753
p_l,0,8753
p_i,0,8753
rh_l,0,8753
rh_i,0,8753
rh_l_cor,0,8753
dlr,0,8753
ulr,0,8753
dsr,0,8753
usr,0,8753
z_boom_u,0,8753
z_boom_l,0,8753
z_stakewspd_u,0,8753
wspd_l,0,8753
wspd_i,0,8753
